;választott_tárgy;idegen_nyelv_ks;Felvételkori_pénzü_státusz;erettsegi_ota_eltelt_évek;magyar_nyelvtan_ks;Szerzett/Érettségi_pontsz;matematika;verseny;matematika_ks;Képzés;ks_helye;Hozott/Tanulmányi_pontszám;magyar_irodalom_ks;Oklevél_eredménye_számmal;Felvétel_féléve;nyv_pontok;történelem;regolya;magyar_nyelv_és_irodalom;nem_ferfi;választható_tantárgy_ks;regolya.1;idegen_nyelv;történelem_ks;felvi_osszes_skalazott
1231;90.0;5.0;True;0.0;5.0;153.0;96.0;1.0;5.0;1N-AEM;Főváros;152.0;3.5;4.01;2011/12/1;1.0;95.0;False;85.0;True;5.0;False;55.0;4.0;359.25
8035;82.0;4.0;True;0.0;4.0;127.0;141.0;1.0;4.5;1N-AEM;Főváros;194.0;5.0;3.6;2012/13/1;2.0;93.0;False;89.0;True;4.0;False;69.0;5.0;466.0
3387;141.0;5.0;True;2.0;4.5;189.0;99.0;1.0;4.0;1N-AEM;Egyéb;177.0;5.0;4.66;2014/15/1;1.0;84.0;False;86.0;True;5.0;False;87.0;3.5;439.0
123;147.0;5.0;True;0.0;5.0;168.0;75.0;1.0;4.0;5N-A8;Egyéb;0.0;4.0;3.32;2013/14/1;1.0;82.0;False;80.0;True;4.5;False;93.0;4.0;406.0
6951;141.0;3.0;True;5.0;4.5;164.0;108.0;1.0;5.0;7N-ANG05;Nagyváros (megyei jogú);0.0;5.0;3.7;2010/11/1;0.5;77.0;False;86.0;False;4.5;False;96.0;4.5;400.0
7812;92.0;4.5;True;0.0;4.5;197.0;108.0;1.0;4.0;6N-AJ;Külföld;192.0;5.0;4.55;2012/13/1;1.0;129.0;False;80.0;True;5.0;False;88.0;4.5;409.0
9598;70.0;4.0;True;0.0;3.0;182.0;97.0;1.0;5.0;1N-AEM;Nagyváros (megyei jogú);0.0;5.0;3.21;2011/12/1;1.5;74.0;False;83.0;True;5.0;True;111.0;4.5;418.0
3650;90.0;5.0;True;0.0;3.5;185.0;72.0;1.0;5.0;7N-ANG05;Nagyváros (megyei jogú);182.0;3.5;4.14;2012/13/1;1.0;96.0;False;74.0;True;4.0;False;129.0;3.5;469.75
3766;115.5;5.0;True;3.0;5.0;153.0;75.0;1.0;3.0;1N-AEM;Egyéb;180.0;5.0;4.24;2010/11/1;1.0;82.0;False;81.0;True;5.0;True;96.0;5.0;403.75
5085;117.0;5.0;False;8.0;5.0;135.0;91.0;1.0;5.0;7N-ANG05;Nagyváros (megyei jogú);180.0;5.0;3.51;2010/11/1;1.0;76.0;False;68.0;False;5.0;False;70.0;2.5;374.0
8270;94.0;5.0;True;1.0;5.0;180.0;99.0;1.0;3.0;5N-A8;Főváros;165.0;5.0;4.54;2010/11/1;1.0;55.0;False;95.0;True;5.0;False;91.0;4.0;400.0
2779;88.0;5.0;True;0.0;3.5;194.0;38.0;1.0;5.0;5N-A7;Nagyváros (megyei jogú);180.0;3.0;3.83;2010/11/1;1.0;96.0;False;50.0;True;4.5;False;64.0;5.0;372.0
4878;135.0;5.0;True;0.0;5.0;108.0;129.0;1.0;4.0;5N-A8;Egyéb;173.0;5.0;3.65;2012/13/1;1.5;89.0;False;80.0;True;5.0;False;86.0;3.5;379.0
1119;109.5;5.0;True;0.0;4.5;170.0;120.0;1.0;3.0;7N-AGM02;Nagyváros (megyei jogú);155.0;4.5;4.08;2011/12/1;2.5;74.0;True;77.0;True;5.0;False;92.0;5.0;420.0
6769;88.0;4.0;True;0.0;4.5;156.0;94.0;1.0;5.0;3N-M0;Főváros;175.0;4.5;3.86;2010/11/1;1.0;92.0;False;82.0;True;3.5;False;90.0;3.0;380.0
1973;83.0;5.0;True;0.0;5.0;191.0;99.0;1.0;4.0;2N-AG0;Főváros;0.0;5.0;3.84;2011/12/1;1.25;74.0;False;80.0;True;5.0;False;87.0;4.0;425.5
6612;82.0;4.5;False;7.0;4.5;174.0;87.0;1.0;4.0;5N-A7;Nagyváros (megyei jogú);146.0;5.0;4.4;2010/11/1;1.5;81.0;False;68.0;False;5.0;False;82.0;4.0;406.0
4771;67.5;5.0;False;0.0;5.0;186.0;92.0;1.0;4.5;4N-A5;Főváros;165.0;5.0;4.18;2012/13/1;1.0;80.0;False;60.0;True;4.0;False;82.0;3.5;440.0
4572;144.0;4.5;True;0.0;4.0;200.0;76.0;1.0;4.5;7N-ANG05;Nagyváros (megyei jogú);191.0;5.0;4.51;2015/16/1;1.5;80.0;False;88.0;False;4.5;False;127.5;5.0;419.0
1914;120.0;5.0;True;0.0;5.0;130.0;82.0;1.0;5.0;2N-AG0;Főváros;170.0;3.0;3.63;2010/11/1;1.0;94.0;False;66.0;True;5.0;False;76.0;5.0;354.0
4523;126.0;5.0;True;0.0;5.0;170.0;84.0;1.0;4.5;5N-A8;Nagyváros (megyei jogú);0.0;4.0;4.13;2014/15/1;0.5;60.0;False;92.0;True;5.0;False;91.0;5.0;414.0
5858;80.0;5.0;True;0.0;2.0;166.0;64.0;1.0;5.0;2N-AG0;Főváros;176.0;4.5;3.53;2012/13/1;1.0;76.0;False;105.0;True;5.0;False;80.0;3.5;407.0
2246;88.0;4.5;True;5.0;5.0;161.0;123.0;1.0;3.5;2N-AT0;Főváros;187.0;5.0;4.05;2012/13/1;1.0;74.0;False;84.0;True;4.0;False;76.0;5.0;424.0
510;129.0;5.0;True;0.0;4.5;135.0;81.0;1.0;4.5;7N-AMM04;Főváros;166.0;4.0;3.2;2010/11/1;1.0;86.0;False;90.0;False;5.0;True;68.0;4.5;452.0
6559;81.0;5.0;True;4.0;4.0;186.0;97.0;1.0;2.5;6N-AJ;Egyéb;133.0;4.5;4.74;2012/13/1;1.0;120.0;False;84.0;True;5.0;False;94.0;5.0;462.0
5474;59.0;5.0;True;0.0;5.0;166.0;100.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);145.0;5.0;4.0;2016/17/1;1.5;88.0;False;90.0;True;5.0;False;114.0;5.0;399.75
9863;78.0;5.0;True;0.0;3.5;171.0;94.5;1.0;5.0;6N-AJ;Nagyváros (megyei jogú);174.0;5.0;4.87;2010/11/1;1.0;96.0;False;56.0;True;5.0;False;74.0;4.5;486.0
2474;80.0;5.0;True;0.0;2.5;182.0;117.0;1.0;4.5;7N-AMM04;Főváros;173.0;4.5;3.79;2011/12/1;1.0;90.0;False;69.0;True;5.0;False;55.0;4.0;474.0
5298;73.0;5.0;True;0.0;3.0;175.0;93.0;1.0;4.5;2N-AT0;Főváros;148.0;4.0;4.02;2016/17/1;1.0;82.0;False;91.0;True;3.5;False;74.0;5.0;416.0
8325;100.0;5.0;True;0.0;5.0;190.0;100.0;1.0;3.5;2N-AT0;Egyéb;186.0;3.0;4.52;2012/13/1;1.0;88.0;False;49.0;True;4.0;False;92.0;5.0;425.0
1376;92.0;5.0;True;1.0;5.0;170.0;99.0;1.0;5.0;2N-AE0;Egyéb;180.0;5.0;2.6;2012/13/1;2.0;70.0;False;84.0;False;5.0;False;92.0;5.0;373.0
698;76.0;4.5;True;8.0;5.0;165.0;88.5;1.0;3.5;5N-A8;Egyéb;146.0;3.5;4.39;2012/13/1;1.5;85.0;False;86.0;True;5.0;False;135.0;5.0;468.0
6290;144.0;5.0;True;8.0;5.0;175.0;138.0;1.0;5.0;2N-AM0;Főváros;188.0;4.0;4.32;2014/15/1;1.5;80.0;False;80.0;True;3.0;False;78.0;5.0;342.0
8124;83.0;3.0;True;2.0;3.5;177.0;81.0;1.0;4.0;2N-AE0;Egyéb;167.0;5.0;4.0;2010/11/1;2.0;81.0;False;83.0;True;5.0;False;95.0;5.0;410.0
4284;94.5;5.0;True;3.0;4.5;196.0;118.5;1.0;5.0;7N-ANG05;Nagyváros (megyei jogú);190.0;5.0;3.95;2014/15/1;1.0;60.0;False;81.0;False;5.0;True;64.0;4.5;384.0
1909;60.0;4.5;True;0.0;4.5;169.0;94.0;1.0;5.0;7N-AGM02;Főváros;194.0;5.0;3.62;2013/14/1;1.0;86.0;False;0.0;True;4.5;False;92.0;4.0;410.0
8007;78.0;4.5;True;0.0;3.0;177.0;138.0;1.0;5.0;1N-AEM;Főváros;188.0;5.0;4.1;2010/11/1;1.0;93.0;False;85.0;False;5.0;False;88.0;5.0;404.0
6285;97.0;3.5;True;0.0;4.0;188.0;138.0;1.0;4.5;5N-A7;Nagyváros (megyei jogú);159.0;5.0;3.57;2017/18/1;1.0;66.0;True;83.0;False;5.0;False;93.0;4.5;414.0
5017;100.0;5.0;True;0.0;4.0;127.0;63.0;1.0;5.0;7N-ANG05;Nagyváros (megyei jogú);194.0;5.0;3.71;2014/15/1;1.0;60.0;False;90.0;True;5.0;False;73.0;5.0;320.0
8809;147.0;4.5;True;3.0;5.0;170.0;87.0;1.0;4.0;6N-AJ;Nagyváros (megyei jogú);171.0;4.0;3.71;2011/12/1;0.5;93.0;False;85.0;False;5.0;False;126.0;3.5;422.0
1880;60.0;5.0;True;0.0;4.0;122.0;98.0;1.0;4.0;5N-A7;Nagyváros (megyei jogú);0.0;4.0;4.37;2010/11/1;1.0;91.0;False;65.0;True;5.0;False;75.0;5.0;429.0
2712;94.0;5.0;True;0.0;5.0;185.0;92.0;1.0;4.5;5N-A8;Egyéb;191.0;4.0;2.99;2017/18/1;2.5;61.0;False;88.0;True;5.0;False;84.0;5.0;425.75
5250;99.0;5.0;False;5.0;4.0;161.0;135.0;1.0;4.0;5N-A8;Nagyváros (megyei jogú);172.0;4.0;3.91;2014/15/1;1.0;100.0;False;80.0;False;5.0;False;111.0;4.0;427.0
6168;78.0;5.0;True;0.0;4.5;194.0;87.0;1.0;5.0;2N-AG0;Főváros;148.0;5.0;4.26;2012/13/1;1.5;84.0;False;61.0;True;4.5;False;96.0;3.0;412.0
110;91.5;4.5;False;18.0;5.0;143.0;96.0;1.0;3.0;5N-A8;Nagyváros (megyei jogú);171.0;5.0;3.44;2013/14/1;1.5;92.0;False;67.0;True;5.0;False;88.0;3.0;450.0
6956;133.5;5.0;True;0.0;5.0;148.0;69.0;1.0;5.0;1N-AEM;Főváros;188.0;5.0;4.36;2010/11/1;1.0;88.0;True;90.0;True;5.0;True;79.0;5.0;382.0
8881;135.0;5.0;True;15.0;5.0;182.0;97.0;1.0;5.0;4N-A5;Egyéb;190.0;5.0;3.64;2013/14/1;2.0;88.0;False;60.0;True;5.0;False;109.5;3.0;462.0
3780;123.0;5.0;True;4.0;4.5;157.0;93.0;1.0;4.5;9N-AM06;Nagyváros (megyei jogú);179.0;5.0;3.99;2010/11/1;2.0;74.0;False;95.0;True;5.0;False;105.0;5.0;471.0
2276;82.0;4.0;True;0.0;3.0;188.0;135.0;1.0;5.0;5N-A8;Főváros;185.0;3.0;3.7;2010/11/1;1.5;59.0;False;92.0;False;5.0;False;70.0;3.0;450.0
5698;85.0;5.0;True;9.0;4.0;160.0;83.0;1.0;3.0;7N-ANG05;Főváros;185.0;4.5;3.68;2013/14/1;2.0;52.0;False;70.0;True;4.5;True;92.0;5.0;383.75
2451;94.5;5.0;True;0.0;5.0;149.0;52.0;1.0;4.0;7N-AKM03;Főváros;177.0;2.5;4.55;2011/12/1;1.5;82.0;False;46.0;True;5.0;False;95.0;4.0;410.0
9670;132.0;5.0;True;0.0;5.0;170.0;90.0;1.0;3.5;6N-AJ;Egyéb;153.0;5.0;4.14;2011/12/1;1.5;92.0;False;96.0;True;4.0;True;97.0;5.0;443.75
1736;86.0;4.5;True;0.0;5.0;164.0;62.0;1.0;5.0;5N-A7;Nagyváros (megyei jogú);186.0;5.0;4.63;2013/14/1;1.5;92.0;False;69.0;True;5.0;False;90.0;5.0;377.0
7998;133.5;5.0;True;0.0;3.0;175.0;83.0;1.0;5.0;2N-AM0;Nagyváros (megyei jogú);196.0;4.5;3.9;2010/11/1;2.0;135.0;False;59.0;True;3.0;False;96.0;5.0;389.0
1853;111.0;4.5;True;5.0;4.0;197.0;85.0;1.0;4.5;2N-AG0;Nagyváros (megyei jogú);155.0;5.0;3.49;2010/11/1;1.0;94.0;False;74.0;False;5.0;False;96.0;5.0;412.0
8347;80.0;4.0;True;0.0;5.0;164.0;53.0;1.0;4.0;4N-A2;Nagyváros (megyei jogú);185.0;4.0;4.38;2016/17/1;1.0;72.0;False;45.0;True;5.0;False;123.0;5.0;365.0
2842;130.5;4.5;True;3.0;5.0;139.0;93.0;1.0;5.0;6N-A0;Nagyváros (megyei jogú);153.0;4.0;3.28;2010/11/1;2.0;76.0;False;60.0;True;4.5;False;97.0;3.0;434.0
8233;98.0;5.0;False;0.0;4.0;181.0;117.0;1.0;5.0;7N-AGM02;Nagyváros (megyei jogú);189.0;5.0;4.1;2015/16/1;1.0;80.0;False;70.0;True;5.0;False;132.0;5.0;374.0
8311;85.0;4.5;True;4.0;4.5;134.0;132.0;1.0;5.0;7N-ANG05;Egyéb;175.0;3.5;4.83;2011/12/1;1.5;80.0;False;80.0;True;4.5;False;92.0;3.5;441.0
5391;72.0;5.0;True;0.0;5.0;148.0;138.0;1.0;5.0;7N-ANG05;Egyéb;181.0;5.0;3.82;2010/11/1;1.0;91.0;False;91.0;True;5.0;False;96.0;5.0;456.0
1485;92.0;5.0;False;0.0;4.0;181.0;94.0;1.0;5.0;2N-AM0;Főváros;188.0;4.0;3.65;2012/13/1;1.0;80.0;False;94.0;True;3.5;False;102.0;5.0;398.0
2954;114.0;4.0;True;0.0;5.0;162.0;89.0;1.0;4.0;5N-A7;Nagyváros (megyei jogú);172.0;4.0;4.38;2016/17/1;1.0;115.5;False;88.0;False;5.0;False;84.0;5.0;473.0
462;92.0;4.5;True;4.0;3.5;183.0;93.0;1.0;5.0;2N-AG0;Nagyváros (megyei jogú);184.0;5.0;3.32;2012/13/1;0.5;69.0;False;88.0;True;4.0;False;62.0;5.0;404.75
9716;91.5;5.0;False;0.0;5.0;162.0;82.0;1.0;3.5;2N-AG0;Egyéb;178.0;4.0;4.09;2011/12/1;1.5;86.0;False;84.0;True;5.0;False;90.0;4.5;483.0
6544;64.0;4.0;True;0.0;5.0;178.0;93.0;1.0;3.0;1N-AEM;Egyéb;157.0;5.0;3.37;2013/14/1;1.0;72.0;False;80.0;False;4.5;False;136.5;4.5;464.0
1105;117.0;5.0;True;0.0;5.0;144.0;86.0;1.0;5.0;7N-AGM02;Nagyváros (megyei jogú);177.0;4.0;3.74;2015/16/1;2.0;76.0;False;95.0;True;4.5;False;88.0;4.5;401.0
1895;123.0;5.0;True;2.0;4.0;177.0;51.0;1.0;5.0;5N-A7;Egyéb;193.0;5.0;3.74;2011/12/1;1.0;83.0;False;84.0;True;5.0;False;68.0;5.0;437.0
8895;96.0;5.0;False;7.0;4.0;190.0;72.0;1.0;5.0;7N-ANG05;Nagyváros (megyei jogú);181.0;5.0;4.19;2011/12/1;1.5;63.0;False;80.0;False;4.5;False;126.0;4.5;420.0
7143;94.0;4.5;True;0.0;3.5;174.0;95.0;1.0;4.5;1N-AEM;Nagyváros (megyei jogú);177.0;4.0;4.68;2016/17/1;2.0;88.0;False;92.0;True;5.0;False;80.0;5.0;414.0
3982;100.0;5.0;True;2.0;5.0;146.0;65.0;1.0;4.5;7N-AMM04;Nagyváros (megyei jogú);187.0;5.0;3.8;2012/13/1;1.5;93.0;False;94.0;True;4.5;False;47.0;5.0;420.0
4943;66.0;5.0;True;0.0;4.5;187.0;87.0;1.0;5.0;7N-AGM02;Főváros;186.0;5.0;3.96;2011/12/1;2.0;92.0;False;64.0;False;5.0;False;95.0;4.5;339.0
962;94.0;5.0;True;2.0;5.0;173.0;93.0;1.0;4.5;4N-A7;Nagyváros (megyei jogú);175.0;5.0;3.93;2010/11/1;2.0;88.0;False;85.0;True;5.0;False;76.0;5.0;342.0
7741;73.0;5.0;True;0.0;5.0;161.0;85.0;1.0;3.5;5N-A7;Nagyváros (megyei jogú);185.0;5.0;3.39;2010/11/1;1.0;94.0;False;74.0;True;5.0;False;80.0;5.0;388.0
790;60.0;5.0;True;0.0;3.5;174.0;91.0;1.0;5.0;2N-AM0;Főváros;188.0;4.0;4.02;2011/12/1;1.0;78.0;True;70.0;True;5.0;False;96.0;3.0;410.0
1766;97.0;5.0;True;4.0;4.0;161.0;126.0;1.0;5.0;2N-AG0;Egyéb;173.0;4.5;3.38;2010/11/1;1.0;67.0;False;73.0;True;5.0;False;44.0;3.5;422.0
2034;142.5;5.0;True;3.0;5.0;135.0;135.0;1.0;4.0;7N-AMM04;Nagyváros (megyei jogú);186.0;5.0;3.76;2017/18/1;1.0;84.0;False;80.0;False;5.0;False;96.0;5.0;391.0
4617;80.0;5.0;False;0.0;5.0;165.0;142.5;1.0;5.0;5N-A7;Egyéb;189.0;5.0;4.35;2012/13/1;1.5;92.0;False;84.0;False;5.0;False;100.0;4.0;400.0
4011;77.0;4.0;True;0.0;5.0;151.0;132.0;1.0;3.5;5N-A8;Főváros;179.0;4.5;4.62;2013/14/1;1.0;71.0;False;80.0;False;5.0;False;90.0;5.0;410.0
3900;98.0;3.0;True;0.0;5.0;170.0;79.5;1.0;4.5;5N-A7;Főváros;186.0;3.5;4.21;2015/16/1;2.0;90.0;True;90.0;False;5.0;False;72.0;5.0;435.0
4008;88.0;5.0;True;2.0;4.0;175.0;136.5;1.0;5.0;2N-AG0;Nagyváros (megyei jogú);170.0;5.0;4.56;2012/13/1;1.0;82.0;False;78.0;True;5.0;False;138.0;4.5;382.0
2189;87.0;5.0;True;2.0;3.0;173.0;130.5;1.0;5.0;6N-AL;Nagyváros (megyei jogú);195.0;5.0;4.94;2012/13/1;1.0;66.0;False;86.0;True;5.0;False;92.0;4.0;463.0
4988;108.0;3.5;True;3.0;3.0;159.0;73.5;1.0;4.5;7N-AKM03;Nagyváros (megyei jogú);133.0;5.0;3.88;2015/16/1;1.0;84.0;False;94.0;True;4.0;False;93.0;5.0;381.0
7573;92.0;5.0;True;0.0;5.0;160.0;124.5;1.0;5.0;7N-AMM04;Főváros;189.0;5.0;3.56;2012/13/1;1.5;86.0;False;100.0;True;5.0;False;84.0;5.0;420.0
8593;114.0;5.0;True;8.0;4.5;170.0;145.5;1.0;5.0;7N-AKM03;Főváros;0.0;5.0;4.19;2012/13/1;1.0;84.0;False;85.0;True;4.5;False;127.5;4.5;436.0
8330;80.0;3.5;True;0.0;3.5;164.0;87.0;1.0;2.5;7N-AMM04;Egyéb;165.0;4.0;3.92;2012/13/1;2.0;87.0;False;67.0;True;4.0;False;129.0;4.5;380.0
4157;96.0;5.0;True;0.0;4.5;168.0;72.0;1.0;4.5;5N-A7;Főváros;162.0;3.0;4.52;2010/11/1;1.5;82.0;False;62.0;False;5.0;False;94.0;2.0;476.0
9430;92.0;4.0;True;7.0;4.0;138.0;90.0;1.0;4.5;7N-ANG05;Főváros;162.0;5.0;3.93;2013/14/1;1.0;87.0;False;80.0;True;5.0;False;88.0;3.0;363.25
3226;90.0;5.0;True;0.0;5.0;186.0;65.0;1.0;3.5;7N-AMM04;Főváros;169.0;3.0;4.26;2016/17/1;1.5;86.0;False;91.0;True;5.0;False;88.0;4.5;389.75
7954;118.5;2.5;True;0.0;4.5;133.0;76.0;1.0;5.0;6N-A0;Egyéb;179.0;5.0;3.92;2014/15/1;1.5;74.0;False;63.0;True;5.0;True;91.0;4.5;461.0
4623;55.0;5.0;False;2.0;3.5;165.0;72.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);189.0;4.5;3.92;2014/15/1;1.5;43.0;True;88.0;True;5.0;False;94.0;5.0;408.0
1672;96.0;5.0;False;0.0;3.0;180.0;77.0;1.0;4.0;6N-A0;Főváros;171.0;3.0;4.25;2010/11/1;1.0;86.0;False;84.0;True;4.0;False;99.0;2.5;481.0
8132;77.0;5.0;True;1.0;4.5;196.0;130.5;1.0;4.0;6N-AJ;Főváros;171.0;5.0;3.93;2010/11/1;2.0;80.0;False;90.0;False;5.0;False;91.0;4.0;355.0
998;93.0;5.0;True;2.0;5.0;169.0;99.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);192.0;5.0;3.19;2010/11/1;1.0;70.0;False;82.0;True;5.0;False;86.0;5.0;458.0
7481;123.0;5.0;True;0.0;4.0;167.0;120.0;1.0;5.0;7N-ANG05;Nagyváros (megyei jogú);183.0;4.5;4.34;2014/15/1;1.0;50.0;False;72.0;False;5.0;False;121.5;4.0;486.0
4691;82.0;4.5;True;0.0;5.0;156.0;89.0;1.0;5.0;2N-AM0;Nagyváros (megyei jogú);188.0;3.0;3.79;2011/12/1;1.0;78.0;False;80.0;True;5.0;False;88.0;4.0;426.0
3053;91.0;4.0;True;0.0;5.0;161.0;99.0;1.0;5.0;4N-A2;Nagyváros (megyei jogú);180.0;3.0;4.54;2011/12/1;1.5;61.0;False;53.0;False;5.0;False;86.0;4.0;454.0
878;93.0;4.0;True;0.0;4.0;176.0;92.0;1.0;4.0;2N-AG0;Nagyváros (megyei jogú);169.0;4.0;4.02;2013/14/1;1.5;69.0;False;62.0;False;5.0;False;84.0;2.0;344.0
8286;75.0;4.0;True;0.0;4.0;159.0;73.0;1.0;4.5;2N-AG0;Külföld;185.0;4.5;3.68;2015/16/1;1.5;70.0;False;68.0;True;5.0;False;90.0;5.0;422.0
7848;98.0;3.5;False;0.0;4.0;166.0;99.0;1.0;2.0;9N-AF06;Egyéb;153.0;4.0;3.95;2015/16/1;1.0;70.0;False;52.0;True;5.0;False;92.0;4.0;453.0
1398;106.5;5.0;True;0.0;4.5;173.0;96.0;1.0;4.0;7N-ANG05;Nagyváros (megyei jogú);169.0;5.0;4.3;2014/15/1;1.0;88.0;False;77.0;True;5.0;False;98.0;4.0;444.0
3401;86.0;4.0;True;1.0;5.0;165.0;94.0;1.0;5.0;4N-A5;Nagyváros (megyei jogú);182.0;4.0;3.43;2011/12/1;1.5;94.0;True;82.0;True;4.5;False;96.0;4.0;430.5
9100;90.0;4.5;True;0.0;4.0;174.0;85.0;1.0;5.0;2N-AG0;Egyéb;173.0;3.0;3.81;2010/11/1;1.0;80.0;False;72.0;True;5.0;False;96.0;5.0;401.0
502;83.0;5.0;True;0.0;5.0;166.0;92.0;1.0;4.0;2N-AE0;Egyéb;147.0;3.5;3.8;2014/15/1;1.5;73.0;False;95.0;False;5.0;False;96.0;3.5;375.0
3849;117.0;4.0;True;1.0;5.0;176.0;77.0;1.0;5.0;7N-AGM02;Nagyváros (megyei jogú);173.0;3.0;3.64;2010/11/1;1.0;51.0;False;84.0;True;5.0;False;123.0;5.0;457.0
1113;111.0;3.5;True;7.0;3.0;127.0;126.0;1.0;4.5;7N-ANG05;Nagyváros (megyei jogú);189.0;3.0;4.58;2010/11/1;1.0;53.0;False;92.0;False;4.0;False;64.0;5.0;491.0
5321;102.0;5.0;False;2.0;4.0;179.0;145.5;1.0;4.5;1N-AEM;Főváros;167.0;4.5;4.1;2012/13/1;1.0;52.0;False;86.0;True;5.0;False;46.0;5.0;500.0
6113;84.0;4.5;True;0.0;4.0;145.0;129.0;1.0;3.0;7N-AGM02;Egyéb;157.0;3.0;3.96;2017/18/1;2.0;60.0;False;85.0;True;5.0;False;106.5;4.0;403.0
8486;96.0;5.0;True;0.0;5.0;168.0;126.0;1.0;5.0;7N-ANG05;Egyéb;142.0;5.0;3.36;2011/12/1;0.5;91.0;False;65.0;True;5.0;False;91.0;4.0;366.0
697;69.0;5.0;False;0.0;3.5;166.0;123.0;1.0;5.0;6N-AJ;Nagyváros (megyei jogú);158.0;4.0;3.71;2011/12/1;0.5;90.0;False;63.0;True;4.0;False;80.0;5.0;391.0
5666;120.0;5.0;True;0.0;3.0;189.0;135.0;1.0;2.5;7N-AMM04;Főváros;162.0;5.0;4.09;2011/12/1;1.0;90.0;False;68.0;False;5.0;True;94.0;5.0;487.0
9327;73.0;5.0;True;0.0;5.0;165.0;31.0;1.0;4.5;5N-A8;Nagyváros (megyei jogú);172.0;4.5;3.94;2012/13/1;1.0;68.0;False;80.0;True;5.0;False;45.0;4.0;438.0
4384;105.0;4.5;True;0.0;4.5;165.0;84.0;1.0;5.0;7N-ANG05;Főváros;171.0;4.0;4.0;2011/12/1;2.5;86.0;False;76.0;False;5.0;False;77.0;4.0;421.0
7275;76.0;5.0;True;6.0;4.5;184.0;64.0;1.0;4.0;7N-AMM04;Egyéb;195.0;5.0;4.55;2014/15/1;2.0;68.0;False;40.0;True;5.0;False;79.0;5.0;414.0
4190;44.0;4.0;True;7.0;5.0;178.0;74.0;1.0;4.5;2N-AM0;Nagyváros (megyei jogú);188.0;4.5;3.81;2017/18/1;1.0;79.0;False;83.0;True;4.5;False;95.0;4.0;382.0
1419;96.0;5.0;True;0.0;3.5;199.0;90.0;1.0;5.0;5N-A7;Főváros;181.0;4.5;3.54;2010/11/1;1.5;81.0;False;90.0;True;4.5;False;96.0;4.5;359.0
1794;98.0;5.0;True;0.0;4.0;182.0;82.5;1.0;5.0;5N-A7;Egyéb;153.0;3.5;4.01;2012/13/1;2.0;68.0;False;94.0;True;5.0;False;72.0;4.5;454.0
5162;81.0;5.0;True;2.0;4.0;157.0;73.0;1.0;5.0;5N-A8;Főváros;187.0;3.0;3.58;2013/14/1;2.5;72.0;False;92.0;False;4.0;False;111.0;4.5;454.0
8143;75.0;5.0;True;2.0;4.0;176.0;99.0;1.0;3.5;5N-A7;Nagyváros (megyei jogú);178.0;3.5;4.39;2010/11/1;1.0;92.0;False;38.0;True;5.0;False;92.0;4.0;492.0
6086;80.0;5.0;True;4.0;5.0;180.0;71.0;1.0;5.0;7N-AGM02;Nagyváros (megyei jogú);163.0;2.0;4.01;2010/11/1;1.5;93.0;False;80.0;True;5.0;False;81.0;4.5;405.75
7136;95.0;4.0;True;0.0;5.0;156.0;96.0;1.0;4.0;2N-AG0;Egyéb;139.0;4.0;3.8;2012/13/1;1.0;92.0;False;71.0;True;5.0;False;82.0;3.5;420.0
8615;82.0;5.0;True;1.0;4.0;134.0;132.0;1.0;5.0;5N-A8;Főváros;178.0;2.5;3.8;2012/13/1;1.0;88.0;True;76.0;True;3.5;False;92.0;5.0;322.0
3987;144.0;5.0;True;0.0;4.5;149.0;141.0;1.0;4.0;6N-AJ;Főváros;193.0;5.0;4.51;2012/13/1;0.5;80.0;False;61.0;True;4.5;False;100.0;4.5;444.0
376;76.0;5.0;True;10.0;5.0;111.0;85.0;1.0;5.0;5N-A7;Főváros;188.0;5.0;2.92;2012/13/1;2.0;96.0;False;68.0;True;5.0;False;80.0;4.5;418.0
6149;136.5;5.0;True;0.0;5.0;181.0;78.0;1.0;3.5;5N-A7;Nagyváros (megyei jogú);183.0;4.0;3.79;2012/13/1;2.0;63.0;False;52.0;False;5.0;False;108.0;4.0;395.0
2274;120.0;5.0;True;1.0;5.0;179.0;75.0;1.0;5.0;6N-AJ;Főváros;165.0;5.0;4.09;2011/12/1;1.0;47.0;False;53.0;True;5.0;False;82.0;4.5;446.0
2046;88.0;5.0;True;4.0;4.5;177.0;142.5;1.0;5.0;2N-AG0;Főváros;0.0;5.0;4.17;2010/11/1;1.0;65.0;True;24.0;True;5.0;False;105.0;4.0;449.0
9875;92.0;5.0;True;2.0;5.0;151.0;64.0;1.0;5.0;5N-A7;Főváros;158.0;4.5;4.27;2013/14/1;1.0;84.0;False;56.0;False;4.5;False;96.0;5.0;386.0
6013;91.0;3.0;False;0.0;5.0;171.0;96.0;1.0;4.5;6N-AJ;Nagyváros (megyei jogú);194.0;5.0;4.92;2011/12/1;1.5;70.0;False;32.0;True;5.0;False;72.0;4.0;385.75
1606;94.0;3.0;True;0.0;5.0;196.0;83.0;1.0;3.0;7N-AGM02;Egyéb;145.0;3.5;3.28;2012/13/1;1.5;80.0;False;92.0;True;5.0;False;127.5;4.0;432.0
